buyer_id,sale_id,buyer_type,payment_mode,loan_taken,loan_provider,loan_amount
2701,L01108,Investor,Cheque,True,ICICI,8613695
2702,L00540,End User,Cheque,True,Axis,3141687
2703,L00178,End User,Cheque,False,,0
2704,L01159,End User,UPI,False,,0
2705,L01051,Investor,Cheque,True,SBI,8684412
2706,L00584,Investor,Cash,True,Axis,6644629
2707,L01195,Investor,UPI,True,Axis,7331007
2708,L00008,End User,Bank Transfer,True,Axis,9333686
2709,L00574,End User,Cash,True,Axis,9102201
2710,L00843,Investor,Cheque,True,PNB,510094
2711,L00358,Investor,UPI,False,,0
2712,L00330,End User,Bank Transfer,True,HDFC,1365135
2713,L00705,End User,Bank Transfer,False,,0
2714,L00830,Investor,Cheque,True,PNB,3046883
2715,L00259,Investor,UPI,False,,0
2716,L00891,End User,Cash,False,,0
2717,L00834,End User,UPI,True,Axis,9647165
2718,L01188,End User,Cash,False,,0
2719,L00905,End User,Cash,True,ICICI,1911777
2720,L00526,End User,Bank Transfer,False,,0
2721,L00814,Investor,UPI,False,,0
2722,L00732,End User,UPI,True,SBI,973098
2723,L01032,End User,Cash,False,,0
2724,L01141,End User,UPI,True,HDFC,2185597
2725,L00441,Investor,Cash,True,PNB,1025089
2726,L00532,Investor,Cheque,False,,0
2727,L00960,Investor,UPI,False,,0
2728,L00229,Investor,UPI,False,,0
2729,L01041,End User,Bank Transfer,True,HDFC,7356889
2730,L00213,Investor,UPI,True,ICICI,7647965
2731,L00080,End User,UPI,True,Axis,2879949
2732,L00149,Investor,Cheque,False,,0
2733,L00592,Investor,Cash,True,HDFC,8377403
2734,L00708,End User,Cash,True,PNB,743081
2735,L00590,Investor,UPI,False,,0
2736,L00134,End User,UPI,False,,0
2737,L00782,Investor,Cheque,False,,0
2738,L00409,End User,Cash,True,HDFC,6262448
2739,L00970,End User,Bank Transfer,True,PNB,1908190
2740,L00508,End User,Cheque,False,,0
2741,L00877,End User,Bank Transfer,True,HDFC,1516489
2742,L00505,End User,Cash,False,,0
2743,L00719,Investor,UPI,True,ICICI,8169709
2744,L00348,Investor,Bank Transfer,True,HDFC,7970928
2745,L00387,End User,Cash,True,HDFC,2908385
2746,L00001,End User,Cheque,True,SBI,2739707
2747,L00361,End User,UPI,False,,0
2748,L01134,End User,UPI,True,ICICI,4111485
2749,L00476,End User,UPI,False,,0
2750,L00778,Investor,UPI,False,,0
2751,L00754,Investor,Cheque,True,HDFC,8128044
2752,L00173,End User,Cheque,False,,0
2753,L00451,Investor,UPI,True,Axis,8832849
2754,L00126,End User,Bank Transfer,True,ICICI,8909187
2755,L00931,End User,UPI,True,PNB,1202222
2756,L00531,Investor,Cheque,False,,0
2757,L00091,Investor,Bank Transfer,False,,0
2758,L01162,End User,Bank Transfer,True,SBI,1298701
2759,L00182,End User,Cheque,False,,0
2760,L01027,Investor,UPI,False,,0
2761,L01000,Investor,Bank Transfer,True,PNB,9274016
2762,L00252,Investor,Cash,False,,0
2763,L00070,End User,UPI,True,HDFC,2090599
2764,L00132,Investor,Bank Transfer,True,HDFC,824138
2765,L00301,Investor,Bank Transfer,True,PNB,1877843
2766,L01133,End User,UPI,False,,0
2767,L00327,Investor,UPI,True,PNB,728680
2768,L01020,End User,UPI,False,,0
2769,L00500,Investor,Cash,False,,0
2770,L00666,End User,Bank Transfer,True,PNB,8470958
2771,L00919,Investor,UPI,True,SBI,800904
2772,L00496,Investor,UPI,False,,0
2773,L00339,Investor,Bank Transfer,False,,0
2774,L00964,Investor,Bank Transfer,False,,0
2775,L00165,End User,Bank Transfer,True,SBI,7455259
2776,L00029,End User,UPI,True,HDFC,4624335
2777,L00517,End User,Cash,False,,0
2778,L00194,End User,UPI,False,,0
2779,L01104,Investor,Cash,False,,0
2780,L00170,End User,Cheque,True,Axis,6807152
2781,L01059,End User,UPI,False,,0
2782,L00174,End User,Cheque,True,Axis,7806594
2783,L00519,End User,Bank Transfer,False,,0
2784,L00969,Investor,Cheque,False,,0
2785,L00702,Investor,UPI,False,,0
2786,L00492,End User,Cash,False,,0
2787,L00074,Investor,UPI,True,HDFC,1948443
2788,L00981,End User,UPI,False,,0
2789,L00588,End User,Bank Transfer,True,HDFC,1804208
2790,L00235,End User,Cheque,False,,0
2791,L00215,Investor,Cheque,False,,0
2792,L00947,Investor,Cheque,False,,0
2793,L00133,Investor,Cash,True,Axis,1506113
2794,L01156,End User,Bank Transfer,True,SBI,2571506
2795,L00733,End User,UPI,False,,0
2796,L00941,Investor,Cheque,True,Axis,2076659
2797,L00186,Investor,UPI,False,,0
2798,L00042,Investor,Bank Transfer,False,,0
2799,L00109,End User,UPI,False,,0
2800,L00849,Investor,Cash,False,,0
2801,L00569,Investor,Cash,True,ICICI,5737848
2802,L00651,Investor,Bank Transfer,False,,0
2803,L01001,Investor,Cheque,False,,0
2804,L01166,Investor,UPI,True,ICICI,4657406
2805,L00484,Investor,Cash,True,Axis,5313589
2806,L00469,End User,Bank Transfer,True,SBI,5326924
2807,L00025,Investor,UPI,False,,0
2808,L00661,Investor,Cash,False,,0
2809,L00680,End User,Cash,True,SBI,8712433
2810,L00753,End User,Cash,False,,0
2811,L00994,Investor,Cheque,True,HDFC,6694820
2812,L00367,End User,Bank Transfer,False,,0
2813,L00840,End User,UPI,True,HDFC,4099795
2814,L01053,Investor,UPI,False,,0
2815,L00384,End User,Bank Transfer,True,PNB,3415140
2816,L00455,Investor,UPI,False,,0
2817,L00265,End User,UPI,False,,0
2818,L00761,End User,UPI,False,,0
2819,L00980,Investor,Cheque,True,Axis,8230948
2820,L00445,Investor,UPI,False,,0
2821,L00396,End User,Bank Transfer,False,,0
2822,L00742,End User,UPI,True,PNB,5397780
2823,L00177,Investor,UPI,False,,0
2824,L00019,End User,Bank Transfer,False,,0
2825,L00949,End User,Cash,False,,0
2826,L00815,End User,Cheque,False,,0
2827,L00596,End User,Cash,False,,0
2828,L00062,Investor,Cash,True,SBI,2005290
2829,L00273,End User,UPI,False,,0
2830,L01126,End User,Cheque,True,ICICI,4114756
2831,L00279,Investor,Cheque,False,,0
2832,L00842,End User,Bank Transfer,False,,0
2833,L00369,End User,Cash,False,,0
2834,L00887,End User,Cheque,True,ICICI,2093821
2835,L01015,End User,UPI,True,Axis,8846599
2836,L00860,Investor,Cheque,False,,0
2837,L00721,Investor,Bank Transfer,False,,0
2838,L00826,End User,Cash,False,,0
2839,L00548,Investor,Cheque,False,,0
2840,L00880,End User,Cheque,False,,0
2841,L00900,Investor,Cheque,False,,0
2842,L00457,End User,Bank Transfer,True,HDFC,8420643
2843,L00394,End User,Cash,False,,0
2844,L00676,End User,Bank Transfer,True,PNB,5363771
2845,L00912,Investor,UPI,False,,0
2846,L00965,End User,Cash,False,,0
2847,L00376,Investor,UPI,True,PNB,9417790
2848,L00413,End User,UPI,False,,0
2849,L00075,End User,UPI,True,ICICI,6889278
2850,L01122,Investor,UPI,False,,0
2851,L00863,End User,Cheque,True,ICICI,5974923
2852,L00501,End User,UPI,True,SBI,4933913
2853,L00942,Investor,Cheque,True,Axis,6336226
2854,L00617,Investor,UPI,False,,0
2855,L00115,End User,Cheque,False,,0
2856,L00418,Investor,UPI,False,,0
2857,L00602,Investor,UPI,True,SBI,988041
2858,L00605,End User,Bank Transfer,False,,0
2859,L00090,Investor,Bank Transfer,False,,0
2860,L01149,Investor,Cash,False,,0
2861,L00499,End User,Bank Transfer,True,ICICI,7438057
2862,L00876,Investor,Cash,True,Axis,4085843
2863,L00927,Investor,Cash,True,ICICI,7584784
2864,L00999,Investor,Cash,True,PNB,7550868
2865,L00012,Investor,UPI,True,ICICI,725786
2866,L00397,Investor,Bank Transfer,True,SBI,2505478
2867,L00755,End User,Cheque,True,PNB,5000061
2868,L00556,Investor,Cash,True,HDFC,8423681
2869,L00043,End User,Cash,True,ICICI,1953516
2870,L00168,End User,UPI,False,,0
2871,L00417,Investor,Cheque,True,Axis,1823862
2872,L00577,Investor,Bank Transfer,False,,0
2873,L00268,End User,Cash,False,,0
2874,L00808,Investor,Cheque,True,PNB,5698765
2875,L00427,Investor,Cheque,True,Axis,6991277
2876,L00691,End User,Cheque,True,Axis,4791539
2877,L00545,Investor,Cash,True,ICICI,3018021
2878,L01123,End User,UPI,False,,0
2879,L00675,End User,UPI,True,Axis,9113547
2880,L00690,Investor,Bank Transfer,True,ICICI,7536281
2881,L01179,Investor,Bank Transfer,False,,0
2882,L00866,End User,Bank Transfer,True,SBI,4732146
2883,L00102,End User,Cash,False,,0
2884,L00440,Investor,Cash,True,SBI,6602527
2885,L00059,Investor,Bank Transfer,False,,0
2886,L01121,Investor,UPI,True,ICICI,2887476
2887,L00324,Investor,Bank Transfer,False,,0
2888,L00975,End User,Cash,True,Axis,9527835
2889,L00412,End User,Bank Transfer,False,,0
2890,L00856,End User,Cash,True,HDFC,8961292
2891,L00821,Investor,Cheque,True,Axis,2483686
2892,L00045,Investor,Cash,True,HDFC,2472495
2893,L00050,End User,Cheque,True,ICICI,675837
2894,L00850,Investor,Cash,False,,0
2895,L00241,Investor,Bank Transfer,False,,0
2896,L00171,Investor,UPI,False,,0
2897,L00524,Investor,Cash,False,,0
2898,L00766,End User,Bank Transfer,True,HDFC,5287850
2899,L00839,Investor,Cash,True,ICICI,3124760
2900,L00424,Investor,Cash,False,,0
2901,L00381,End User,Cash,False,,0
2902,L00610,End User,Bank Transfer,False,,0
2903,L00677,Investor,Cheque,False,,0
2904,L00345,End User,Cash,True,HDFC,8386741
2905,L00110,Investor,Cheque,True,SBI,7997898
2906,L00278,End User,Bank Transfer,True,Axis,4228884
2907,L00678,End User,Bank Transfer,True,Axis,2579426
2908,L00571,Investor,Cheque,False,,0
2909,L00359,End User,Cheque,True,Axis,9188535
2910,L00599,Investor,Cheque,False,,0
2911,L00391,End User,Cash,False,,0
2912,L00894,Investor,UPI,False,,0
2913,L00693,Investor,UPI,False,,0
2914,L00728,End User,Cash,True,Axis,8430600
2915,L00363,Investor,UPI,False,,0
2916,L00597,End User,Cash,False,,0
2917,L00428,End User,Cash,True,PNB,4773908
2918,L00071,End User,Bank Transfer,False,,0
2919,L00322,Investor,Cheque,False,,0
2920,L00653,End User,Bank Transfer,True,ICICI,587724
2921,L01066,End User,Cheque,True,SBI,4441792
2922,L00108,Investor,UPI,True,HDFC,8654666
2923,L01109,End User,Cash,True,SBI,6308092
2924,L00356,End User,Cash,True,Axis,4063246
2925,L00951,End User,UPI,True,Axis,9582494
2926,L00343,Investor,Bank Transfer,True,Axis,5662095
2927,L00355,Investor,Cash,False,,0
2928,L00024,End User,Bank Transfer,False,,0
2929,L00044,End User,UPI,False,,0
2930,L00244,End User,Cheque,True,ICICI,6622095
2931,L00738,Investor,Cash,True,PNB,9358275
2932,L01136,Investor,UPI,True,PNB,3539036
2933,L00368,Investor,Cheque,False,,0
2934,L00164,End User,Cash,True,HDFC,847291
2935,L01116,End User,Cheque,False,,0
2936,L00333,End User,Bank Transfer,False,,0
2937,L00989,End User,Cash,True,ICICI,614658
2938,L01173,Investor,Bank Transfer,False,,0
2939,L01002,Investor,Bank Transfer,True,ICICI,9167604
2940,L00378,End User,UPI,True,SBI,3298282
2941,L00310,Investor,Bank Transfer,True,Axis,4953375
2942,L00156,End User,UPI,True,SBI,6611828
2943,L00211,Investor,Bank Transfer,False,,0
2944,L00087,End User,Bank Transfer,True,ICICI,8194348
2945,L00169,End User,Cash,True,ICICI,2442126
2946,L00995,Investor,UPI,True,HDFC,8828851
2947,L00052,Investor,Bank Transfer,True,HDFC,8884477
2948,L00439,End User,Cheque,False,,0
2949,L00550,Investor,UPI,True,PNB,5995174
2950,L00491,End User,Bank Transfer,True,SBI,3608133
2951,L00426,Investor,UPI,True,ICICI,5205248
2952,L00136,End User,UPI,True,HDFC,9948576
2953,L01192,Investor,UPI,False,,0
2954,L00055,End User,Cheque,True,HDFC,8978118
2955,L00079,Investor,Bank Transfer,False,,0
2956,L00431,End User,UPI,True,SBI,6157704
2957,L00185,Investor,Cash,True,ICICI,2964223
2958,L00057,Investor,Bank Transfer,False,,0
2959,L00943,Investor,Bank Transfer,False,,0
2960,L00851,End User,Cheque,True,Axis,4081544
2961,L01164,Investor,Cheque,False,,0
2962,L00219,Investor,Cheque,False,,0
2963,L00845,End User,UPI,False,,0
2964,L00114,End User,Bank Transfer,True,PNB,1481426
2965,L00549,Investor,Cash,True,HDFC,4763669
2966,L01019,Investor,Bank Transfer,False,,0
2967,L01073,Investor,Cheque,False,,0
2968,L00175,End User,Cheque,True,ICICI,9541049
2969,L01023,End User,Bank Transfer,False,,0
2970,L00616,End User,UPI,False,,0
2971,L00514,End User,Cheque,False,,0
2972,L00462,End User,Bank Transfer,False,,0
2973,L00287,End User,Cash,True,PNB,874822
2974,L00382,Investor,UPI,False,,0
2975,L01008,Investor,Bank Transfer,False,,0
2976,L00671,End User,UPI,True,Axis,2620546
2977,L00535,Investor,Bank Transfer,False,,0
2978,L00910,End User,UPI,True,ICICI,3943010
2979,L00293,Investor,Cheque,True,PNB,1324947
2980,L00124,End User,Cash,False,,0
2981,L00583,End User,Bank Transfer,False,,0
2982,L00141,Investor,Cheque,False,,0
2983,L00736,Investor,Cheque,False,,0
2984,L00082,End User,UPI,False,,0
2985,L00882,Investor,Bank Transfer,False,,0
2986,L00740,Investor,Cash,True,Axis,547483
2987,L01102,End User,Cash,False,,0
2988,L00909,Investor,Cheque,False,,0
2989,L01167,Investor,UPI,True,Axis,507347
2990,L00937,Investor,Cheque,False,,0
2991,L00372,Investor,Cash,True,HDFC,7648157
2992,L00890,Investor,Cash,True,SBI,9478875
2993,L00157,End User,Cheque,True,Axis,6546477
2994,L00992,End User,Bank Transfer,True,Axis,5549517
2995,L00622,Investor,Cheque,False,,0
2996,L01038,End User,UPI,False,,0
2997,L00245,Investor,Bank Transfer,False,,0
2998,L00159,Investor,Cheque,True,PNB,611446
2999,L00746,Investor,UPI,True,PNB,5930127
3000,L00193,End User,Cheque,False,,0
3001,L00534,End User,UPI,False,,0
3002,L00904,End User,Bank Transfer,False,,0
3003,L01004,End User,UPI,False,,0
3004,L01070,Investor,Bank Transfer,True,HDFC,8855574
3005,L00414,Investor,UPI,False,,0
3006,L01187,End User,Bank Transfer,True,SBI,7530823
3007,L00328,Investor,UPI,True,Axis,6079700
3008,L00129,End User,Cheque,True,PNB,8671931
3009,L00695,Investor,Cheque,False,,0
3010,L00631,End User,UPI,False,,0
3011,L00275,End User,Cash,True,SBI,9918716
3012,L01148,Investor,Cheque,True,Axis,888907
3013,L00309,End User,Bank Transfer,True,PNB,6006284
3014,L00234,End User,UPI,True,Axis,1687494
3015,L01048,End User,UPI,True,Axis,9227625
3016,L00623,Investor,Cash,True,HDFC,6398315
3017,L00644,Investor,Bank Transfer,False,,0
3018,L00479,Investor,UPI,True,SBI,7141883
3019,L00472,End User,UPI,True,Axis,4600347
3020,L00926,Investor,Cash,True,SBI,3550286
3021,L01098,Investor,UPI,True,SBI,5322844
3022,L00627,Investor,UPI,True,SBI,2337466
3023,L00395,Investor,Bank Transfer,True,PNB,3041093
3024,L00637,End User,UPI,True,Axis,3335162
3025,L00768,End User,Bank Transfer,False,,0
3026,L00533,Investor,Cheque,False,,0
3027,L00718,Investor,UPI,False,,0
3028,L00667,Investor,Cash,True,ICICI,3081167
3029,L00598,Investor,Cash,True,Axis,2283000
3030,L00482,End User,Cash,False,,0
3031,L01103,End User,Cheque,True,ICICI,4680314
3032,L00315,End User,Cash,True,Axis,2660165
3033,L00729,End User,Cash,True,HDFC,906720
3034,L00210,Investor,Cheque,False,,0
3035,L00934,Investor,Cheque,False,,0
3036,L00434,End User,Cash,True,ICICI,8941286
3037,L00329,End User,UPI,False,,0
3038,L00261,Investor,Cash,True,HDFC,3707594
3039,L01117,End User,Bank Transfer,False,,0
3040,L00307,Investor,UPI,False,,0
3041,L01067,End User,Cheque,False,,0
3042,L00928,Investor,Cash,False,,0
3043,L01025,End User,UPI,False,,0
3044,L00271,Investor,Cash,True,SBI,8132720
3045,L00291,Investor,Cheque,True,Axis,1652448
3046,L00813,End User,Bank Transfer,True,PNB,6566336
3047,L00097,Investor,Cash,False,,0
3048,L00888,Investor,UPI,True,HDFC,1150235
3049,L00819,Investor,Cheque,True,ICICI,8783001
3050,L00032,Investor,Bank Transfer,True,PNB,2387216
3051,L00763,End User,Cheque,False,,0
3052,L00954,Investor,Cheque,False,,0
3053,L00320,End User,Cheque,True,PNB,1535767
3054,L00299,Investor,Bank Transfer,True,SBI,4599336
3055,L00200,End User,UPI,False,,0
3056,L00561,End User,Cheque,False,,0
3057,L00179,Investor,UPI,False,,0
3058,L01132,End User,Cheque,True,ICICI,3888653
3059,L00089,End User,Cheque,False,,0
3060,L00788,Investor,UPI,False,,0
3061,L00725,Investor,Cash,False,,0
3062,L00827,Investor,Cash,False,,0
3063,L00209,End User,Bank Transfer,True,PNB,8684057
3064,L01040,Investor,UPI,False,,0
3065,L00297,Investor,Bank Transfer,True,SBI,5990224
3066,L00998,End User,Bank Transfer,False,,0
3067,L00498,End User,Cheque,False,,0
3068,L00835,End User,UPI,False,,0
3069,L00430,Investor,Cash,False,,0
3070,L00507,End User,Bank Transfer,True,PNB,9868123
3071,L00831,End User,Cheque,False,,0
3072,L00694,End User,UPI,False,,0
3073,L00011,End User,Bank Transfer,False,,0
3074,L00848,Investor,Cheque,True,PNB,3086204
3075,L00463,Investor,Cash,True,PNB,952251
3076,L00199,Investor,Bank Transfer,True,Axis,7603495
3077,L00060,Investor,Cash,True,SBI,3056878
3078,L00907,Investor,Bank Transfer,False,,0
3079,L00997,Investor,Cash,False,,0
3080,L00276,End User,Bank Transfer,False,,0
3081,L00809,End User,Bank Transfer,False,,0
3082,L00908,Investor,Cash,False,,0
3083,L00658,End User,Cash,True,Axis,4894129
3084,L00957,Investor,Cheque,True,SBI,5404499
3085,L00886,Investor,Bank Transfer,True,ICICI,4209100
3086,L00221,End User,Cheque,True,PNB,8828256
3087,L00789,Investor,Bank Transfer,True,Axis,1422822
3088,L00712,Investor,Bank Transfer,True,PNB,1789841
3089,L00714,End User,Bank Transfer,True,Axis,1566046
3090,L01113,Investor,Bank Transfer,False,,0
3091,L01191,Investor,UPI,True,SBI,7307087
3092,L00790,End User,Cash,True,Axis,6311351
3093,L00416,Investor,Cheque,False,,0
3094,L00899,Investor,UPI,False,,0
3095,L00935,Investor,UPI,True,SBI,6721650
3096,L00266,End User,Cheque,True,ICICI,8472336
3097,L00632,Investor,Bank Transfer,True,Axis,9580677
3098,L00248,Investor,Cash,False,,0
3099,L00683,Investor,UPI,True,SBI,8001786
3100,L00559,Investor,Bank Transfer,True,PNB,7622424
3101,L01137,End User,Cheque,True,Axis,6616453
3102,L00968,End User,Cash,False,,0
3103,L01005,Investor,Bank Transfer,True,PNB,4811170
3104,L00985,End User,UPI,True,HDFC,862768
3105,L00295,End User,UPI,True,HDFC,2543020
3106,L00520,Investor,Bank Transfer,False,,0
3107,L00771,End User,Cash,True,Axis,6768129
3108,L00084,Investor,Cheque,False,,0
3109,L00232,Investor,Cheque,False,,0
3110,L00621,End User,Cheque,True,HDFC,4612352
3111,L00334,Investor,Bank Transfer,False,,0
3112,L00130,End User,UPI,True,Axis,4702687
3113,L01012,End User,Cash,False,,0
3114,L00645,Investor,Cash,True,HDFC,4454335
3115,L00974,End User,UPI,True,ICICI,606507
3116,L00383,Investor,UPI,False,,0
3117,L00868,End User,UPI,True,HDFC,4466954
3118,L00543,End User,UPI,True,Axis,8037839
3119,L01194,Investor,Cash,True,PNB,9291698
3120,L00875,End User,UPI,True,HDFC,3214308
3121,L00332,End User,Cash,True,Axis,2841961
3122,L00410,End User,Bank Transfer,False,,0
3123,L00077,End User,Cheque,False,,0
3124,L00869,Investor,Bank Transfer,True,PNB,7645638
3125,L00139,Investor,Cash,True,HDFC,2208719
3126,L00544,End User,Bank Transfer,True,HDFC,8879031
3127,L00674,End User,UPI,False,,0
3128,L00921,Investor,Cash,True,SBI,4383369
3129,L00064,Investor,Cash,False,,0
3130,L00142,Investor,Cheque,True,PNB,8580550
3131,L00717,Investor,UPI,True,SBI,1774228
3132,L00377,Investor,UPI,True,SBI,9261173
3133,L00364,Investor,Cheque,False,,0
3134,L00140,End User,Cash,False,,0
3135,L00885,End User,UPI,False,,0
3136,L01042,End User,Cash,False,,0
3137,L00225,End User,Cash,True,HDFC,9014241
3138,L00515,End User,Bank Transfer,True,Axis,3979017
3139,L00267,Investor,Bank Transfer,False,,0
3140,L01170,Investor,Bank Transfer,False,,0
3141,L00487,Investor,Cheque,False,,0
3142,L00353,Investor,Cash,False,,0
3143,L01006,Investor,Cheque,False,,0
3144,L00618,Investor,Cheque,False,,0
3145,L00668,End User,Cash,True,PNB,9468863
3146,L00775,End User,Bank Transfer,True,Axis,5300264
3147,L00554,Investor,Cheque,False,,0
3148,L00576,End User,UPI,False,,0
3149,L00915,End User,Cash,True,SBI,6751228
3150,L00466,Investor,Cheque,False,,0
3151,L00591,Investor,Cash,False,,0
3152,L00765,Investor,UPI,True,HDFC,8096107
3153,L00635,End User,Cheque,False,,0
3154,L00838,End User,Bank Transfer,False,,0
3155,L00290,Investor,Cheque,True,ICICI,8164826
3156,L00040,Investor,UPI,False,,0
