attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
5253,L05253,4,4,7.0,11,2004,True,3,Furnished,13.56,False,False
5254,L05254,1,3,2.0,16,1995,True,0,Semi-Furnished,7.67,False,False
5255,L05255,2,2,0.0,8,1993,False,0,Semi-Furnished,2.64,False,True
5256,L05256,2,3,1.0,2,2012,True,0,Furnished,14.54,False,True
5257,L05257,5,1,3.0,30,1990,False,0,Semi-Furnished,5.8100000000000005,True,False
5258,L05258,3,3,18.0,30,2023,True,4,Unfurnished,14.1,True,True
5259,L05259,3,2,7.0,12,2004,True,2,Unfurnished,5.59,False,True
5260,L05260,3,1,8.0,10,1993,True,2,Unfurnished,1.3900000000000001,True,False
5261,L05261,5,2,0.0,11,2016,False,0,Unfurnished,9.58,True,False
5262,L05262,4,4,1.0,15,2002,False,0,Unfurnished,14.07,False,False
5263,L05263,2,4,0.0,16,2021,False,0,Unfurnished,10.55,False,False
5264,L05264,2,4,13.0,17,1998,True,4,Unfurnished,0.71,True,False
5265,L05265,4,3,3.0,26,2014,True,0,Semi-Furnished,3.91,True,True
5266,L05266,2,4,1.0,2,1992,True,4,Semi-Furnished,8.62,False,False
5267,L05267,2,3,6.0,12,2005,True,2,Unfurnished,0.18,True,True
5268,L05268,3,3,13.0,26,2006,False,0,Furnished,8.09,False,True
5269,L05269,3,2,6.0,23,2016,True,2,Furnished,12.04,True,True
5270,L05270,1,1,11.0,18,1999,True,2,Furnished,14.82,True,True
5271,L05271,1,1,21.0,32,1990,True,4,Semi-Furnished,8.07,True,False
5272,L05272,2,2,26.0,38,2018,False,0,Furnished,10.23,True,False
5273,L05273,3,4,0.0,3,2007,False,0,Unfurnished,2.39,False,True
5274,L05274,1,2,10.0,38,2021,True,0,Furnished,1.85,True,False
5275,L05275,1,2,0.0,3,2022,False,0,Semi-Furnished,9.68,False,False
5276,L05276,3,1,29.0,30,2011,False,0,Furnished,2.49,False,True
5277,L05277,1,3,0.0,1,2000,True,0,Furnished,11.48,True,False
5278,L05278,4,2,7.0,30,2018,False,0,Unfurnished,10.43,True,False
5279,L05279,4,2,6.0,32,2009,True,3,Furnished,5.64,False,False
5280,L05280,3,3,10.0,28,2011,False,0,Unfurnished,10.06,True,True
5281,L05281,3,1,10.0,21,2021,False,0,Semi-Furnished,5.63,True,True
5282,L05282,1,4,9.0,13,1997,True,3,Furnished,9.32,True,False
5283,L05283,2,2,16.0,27,2011,True,3,Semi-Furnished,9.93,False,True
5284,L05284,5,4,21.0,36,2004,False,0,Semi-Furnished,10.69,True,False
5285,L05285,4,4,5.0,7,2005,True,3,Semi-Furnished,7.94,False,False
5286,L05286,4,2,1.0,22,2018,True,4,Unfurnished,5.62,True,True
5287,L05287,3,4,3.0,10,2023,False,0,Furnished,9.3,False,False
5288,L05288,2,2,7.0,39,2009,False,0,Semi-Furnished,7.27,True,True
5289,L05289,3,3,5.0,15,2002,True,0,Semi-Furnished,0.99,False,False
5290,L05290,1,3,10.0,15,2002,True,3,Furnished,7.4,False,True
5291,L05291,2,3,1.0,4,2020,False,0,Semi-Furnished,5.57,True,False
5292,L05292,1,3,20.0,32,2010,False,0,Unfurnished,0.9500000000000001,True,True
5293,L05293,4,1,14.0,23,2019,True,3,Semi-Furnished,1.71,False,True
5294,L05294,3,3,4.0,6,2014,False,0,Furnished,8.61,False,True
5295,L05295,3,2,5.0,24,2019,False,0,Furnished,12.28,True,False
5296,L05296,5,2,16.0,20,1999,False,0,Furnished,7.2,True,True
5297,L05297,2,2,7.0,37,1996,False,0,Semi-Furnished,0.8200000000000001,False,True
5298,L05298,4,4,18.0,20,2023,False,0,Furnished,12.65,True,True
5299,L05299,5,2,4.0,12,1993,True,4,Semi-Furnished,10.0,False,True
5300,L05300,5,1,22.0,33,2011,True,0,Unfurnished,13.74,True,True
5301,L05301,3,1,18.0,28,2018,True,3,Semi-Furnished,14.85,True,True
5302,L05302,2,1,5.0,8,1993,False,0,Unfurnished,12.71,False,False
5303,L05303,3,1,0.0,1,1990,True,2,Furnished,13.66,False,False
5304,L05304,2,1,9.0,37,2012,True,2,Unfurnished,11.55,False,False
5305,L05305,5,1,12.0,22,2012,True,4,Semi-Furnished,13.77,False,True
5306,L05306,1,3,5.0,6,1995,False,0,Unfurnished,7.12,True,True
5307,L05307,4,1,4.0,21,1994,True,3,Unfurnished,13.89,False,True
5308,L05308,5,4,6.0,32,2012,False,0,Furnished,3.26,True,True
5309,L05309,3,1,9.0,35,1996,False,0,Unfurnished,1.8599999999999999,True,False
5310,L05310,4,2,14.0,15,1994,False,0,Semi-Furnished,7.13,True,False
5311,L05311,5,2,2.0,5,2022,True,1,Unfurnished,3.94,False,True
5312,L05312,2,4,2.0,6,2015,True,2,Semi-Furnished,9.86,False,True
5313,L05313,3,1,12.0,25,2010,True,1,Semi-Furnished,12.26,False,False
5314,L05314,5,3,1.0,29,2023,True,4,Unfurnished,3.33,False,True
5315,L05315,2,3,3.0,7,2015,True,2,Semi-Furnished,1.1400000000000001,True,False
5316,L05316,2,3,2.0,13,1999,True,3,Semi-Furnished,9.16,False,False
5317,L05317,2,3,3.0,38,1991,True,3,Unfurnished,9.92,True,True
5318,L05318,4,1,3.0,18,2009,True,1,Furnished,8.74,False,False
5319,L05319,3,4,1.0,2,2003,True,1,Semi-Furnished,10.4,False,True
5320,L05320,2,3,6.0,8,1996,False,0,Furnished,0.96,False,False
5321,L05321,5,1,5.0,11,1999,False,0,Unfurnished,10.3,False,True
5322,L05322,2,1,27.0,33,2020,True,1,Furnished,7.69,False,False
5323,L05323,3,1,29.0,38,1997,False,0,Furnished,4.38,False,True
5324,L05324,4,1,26.0,27,1990,True,4,Furnished,6.66,False,False
5325,L05325,2,1,4.0,20,2018,True,1,Semi-Furnished,2.88,True,False
5326,L05326,5,2,11.0,12,2020,False,0,Furnished,0.46,False,False
5327,L05327,3,1,6.0,31,1997,False,0,Semi-Furnished,3.03,True,False
5328,L05328,2,1,2.0,27,2005,False,0,Semi-Furnished,7.67,True,False
5329,L05329,4,1,6.0,32,2008,False,0,Semi-Furnished,6.67,False,True
5330,L05330,1,2,2.0,10,2015,True,1,Semi-Furnished,14.37,True,False
5331,L05331,5,2,1.0,3,1999,True,3,Unfurnished,13.52,False,False
5332,L05332,2,4,5.0,27,2007,False,0,Furnished,3.76,True,False
5333,L05333,2,4,31.0,35,1991,False,0,Semi-Furnished,6.35,True,False
5334,L05334,1,1,7.0,31,2018,True,4,Semi-Furnished,14.52,True,False
5335,L05335,3,3,12.0,15,1991,False,0,Semi-Furnished,6.05,True,True
5336,L05336,1,1,14.0,16,1992,False,0,Furnished,14.72,False,True
5337,L05337,3,4,5.0,13,2013,True,3,Unfurnished,3.51,False,True
5338,L05338,2,3,25.0,35,1998,False,0,Furnished,9.06,False,True
5339,L05339,1,3,10.0,11,2003,True,0,Semi-Furnished,11.42,False,False
5340,L05340,2,4,2.0,21,2000,True,1,Furnished,2.01,True,True
5341,L05341,1,1,4.0,11,2013,True,1,Furnished,14.68,False,False
5342,L05342,2,4,8.0,30,2003,False,0,Furnished,10.33,True,True
5343,L05343,2,3,15.0,35,2007,False,0,Unfurnished,1.1,False,True
5344,L05344,2,2,8.0,22,2002,True,1,Semi-Furnished,1.16,True,True
5345,L05345,4,1,17.0,38,2023,False,0,Unfurnished,4.63,True,True
5346,L05346,1,4,12.0,31,2008,True,2,Unfurnished,14.5,True,False
5347,L05347,4,4,10.0,14,2000,False,0,Furnished,12.56,False,False
5348,L05348,2,4,9.0,24,2015,False,0,Semi-Furnished,11.22,True,False
5349,L05349,5,2,28.0,32,1994,True,0,Semi-Furnished,3.86,False,False
5350,L05350,3,2,9.0,36,2010,True,0,Semi-Furnished,12.75,False,False
5351,L05351,1,1,5.0,32,1998,True,2,Semi-Furnished,8.19,True,False
5352,L05352,1,1,8.0,15,2001,True,2,Unfurnished,14.85,True,False
5353,L05353,3,1,3.0,35,1990,False,0,Semi-Furnished,4.16,False,True
5354,L05354,4,4,0.0,3,2003,True,2,Semi-Furnished,13.24,True,True
5355,L05355,3,2,1.0,16,2015,False,0,Unfurnished,1.0,False,True
5356,L05356,5,1,2.0,5,1996,False,0,Semi-Furnished,12.33,False,False
5357,L05357,2,2,0.0,21,2005,False,0,Semi-Furnished,8.63,False,True
5358,L05358,3,3,3.0,10,2004,True,4,Furnished,7.09,False,True
5359,L05359,3,1,11.0,19,1993,False,0,Semi-Furnished,3.41,False,True
5360,L05360,2,2,1.0,25,2019,False,0,Furnished,2.62,False,True
5361,L05361,1,1,3.0,4,2012,False,0,Unfurnished,5.45,True,True
5362,L05362,5,2,15.0,29,2011,False,0,Furnished,2.55,False,False
5363,L05363,3,2,1.0,19,2004,False,0,Unfurnished,3.67,True,True
5364,L05364,3,4,0.0,2,2006,False,0,Semi-Furnished,14.81,False,True
5365,L05365,1,3,9.0,10,1991,False,0,Furnished,12.69,False,True
5366,L05366,5,1,1.0,25,1997,False,0,Furnished,0.71,False,True
5367,L05367,2,2,3.0,20,1995,False,0,Furnished,4.85,True,True
5368,L05368,2,1,5.0,19,2017,False,0,Unfurnished,2.56,True,True
5369,L05369,4,2,22.0,23,1994,False,0,Furnished,2.8,False,True
5370,L05370,5,3,6.0,24,2010,False,0,Semi-Furnished,2.5300000000000002,True,False
5371,L05371,5,2,6.0,11,2009,False,0,Semi-Furnished,8.53,True,False
5372,L05372,3,2,15.0,34,2023,False,0,Furnished,2.71,False,True
5373,L05373,4,1,10.0,28,1996,False,0,Semi-Furnished,14.94,False,False
5374,L05374,2,3,3.0,5,2019,True,4,Unfurnished,2.94,True,True
5375,L05375,5,2,2.0,5,2019,False,0,Furnished,13.06,True,True
5376,L05376,5,1,16.0,21,2004,False,0,Furnished,11.88,True,True
5377,L05377,1,2,7.0,12,2016,True,1,Semi-Furnished,14.39,False,True
5378,L05378,2,1,1.0,4,1998,True,0,Unfurnished,14.1,False,False
5379,L05379,1,3,6.0,20,2016,False,0,Furnished,7.83,True,False
5380,L05380,4,4,29.0,38,1991,True,4,Furnished,14.91,True,False
5381,L05381,5,3,8.0,25,2016,False,0,Semi-Furnished,13.62,False,False
5382,L05382,4,1,13.0,14,2014,True,2,Unfurnished,7.26,False,False
5383,L05383,1,3,9.0,11,1996,True,1,Unfurnished,7.15,False,True
5384,L05384,2,1,19.0,32,2002,True,1,Semi-Furnished,10.95,False,False
5385,L05385,5,1,4.0,11,2009,True,4,Semi-Furnished,7.61,False,False
5386,L05386,2,3,12.0,18,2011,True,3,Unfurnished,13.52,False,True
5387,L05387,4,4,8.0,27,2007,False,0,Unfurnished,1.7000000000000002,False,False
5388,L05388,3,3,6.0,18,2000,True,4,Unfurnished,14.26,True,True
5389,L05389,2,1,0.0,23,1995,False,0,Furnished,14.76,False,False
5390,L05390,2,4,9.0,11,1993,False,0,Semi-Furnished,14.88,False,True
5391,L05391,2,1,5.0,21,1992,False,0,Unfurnished,10.21,True,False
5392,L05392,5,4,1.0,5,1995,False,0,Unfurnished,0.44,True,False
5393,L05393,4,3,14.0,23,2004,True,0,Unfurnished,11.94,False,True
5394,L05394,4,3,14.0,25,1992,False,0,Semi-Furnished,11.4,True,True
5395,L05395,5,1,8.0,10,2006,True,4,Furnished,2.44,False,True
5396,L05396,2,4,12.0,22,2019,False,0,Furnished,4.34,False,False
5397,L05397,2,1,0.0,19,2011,True,2,Semi-Furnished,3.13,True,False
5398,L05398,3,4,0.0,1,1991,True,2,Furnished,13.8,False,True
5399,L05399,2,1,0.0,7,2005,False,0,Unfurnished,5.27,False,False
5400,L05400,1,3,2.0,4,2011,False,0,Unfurnished,14.2,True,True
5401,L05401,2,2,0.0,1,2000,True,0,Unfurnished,5.57,True,False
5402,L05402,3,1,13.0,15,2001,False,0,Furnished,5.6,False,True
5403,L05403,1,2,8.0,12,2004,False,0,Furnished,5.02,False,False
5404,L05404,3,3,19.0,22,2010,True,2,Semi-Furnished,12.57,False,True
5405,L05405,3,2,14.0,22,1993,False,0,Semi-Furnished,3.21,True,False
5406,L05406,4,4,6.0,17,1996,False,0,Unfurnished,10.38,False,False
5407,L05407,5,2,3.0,29,2018,False,0,Semi-Furnished,1.27,False,True
5408,L05408,3,1,8.0,14,1995,True,2,Semi-Furnished,14.95,True,True
5409,L05409,2,2,19.0,20,2006,False,0,Furnished,7.31,False,True
5410,L05410,4,4,16.0,33,1991,False,0,Unfurnished,1.96,False,False
5411,L05411,1,3,5.0,15,2006,False,0,Semi-Furnished,6.91,False,False
5412,L05412,5,4,3.0,12,2018,True,2,Semi-Furnished,1.28,True,True
5413,L05413,4,1,18.0,20,2016,False,0,Furnished,10.27,False,False
5414,L05414,3,4,27.0,30,1996,True,4,Unfurnished,7.42,True,True
5415,L05415,4,2,9.63627358490566,38,2000,False,0,Furnished,1.9500000000000002,True,False
5416,L05416,2,2,2.0,3,2015,False,0,Furnished,9.19,True,False
5417,L05417,2,4,10.0,28,2021,True,2,Unfurnished,4.42,True,False
5418,L05418,2,2,24.0,26,2012,True,2,Semi-Furnished,14.14,True,False
5419,L05419,5,2,27.0,30,1996,False,0,Furnished,9.87,False,True
5420,L05420,4,1,5.0,13,1990,True,4,Unfurnished,6.14,True,False
5421,L05421,4,1,2.0,13,2014,True,0,Furnished,2.17,False,True
5422,L05422,3,1,0.0,2,2020,True,1,Semi-Furnished,10.52,False,False
5423,L05423,1,3,15.0,37,1995,False,0,Semi-Furnished,7.14,True,True
5424,L05424,2,3,5.0,38,2017,True,3,Furnished,11.26,False,False
5425,L05425,1,1,0.0,2,2020,False,0,Semi-Furnished,9.77,True,False
5426,L05426,1,4,30.0,36,2005,False,0,Furnished,9.37,True,False
5427,L05427,2,4,20.0,26,2004,False,0,Furnished,11.04,False,False
5428,L05428,2,4,0.0,11,2011,False,0,Unfurnished,5.4,False,True
5429,L05429,3,1,7.0,8,2007,True,0,Unfurnished,14.51,False,True
5430,L05430,5,3,1.0,22,1997,False,0,Furnished,14.05,True,True
5431,L05431,2,2,10.0,20,1999,False,0,Furnished,10.79,False,False
5432,L05432,1,4,3.0,8,1995,False,0,Furnished,1.88,True,False
5433,L05433,3,1,5.0,29,1999,True,0,Furnished,12.22,False,False
5434,L05434,4,1,6.0,26,1996,True,4,Furnished,4.92,True,False
5435,L05435,3,2,16.0,30,2017,True,4,Unfurnished,2.11,False,True
5436,L05436,2,3,7.0,17,2014,False,0,Furnished,10.11,False,False
5437,L05437,2,3,0.0,20,2017,True,3,Unfurnished,11.63,True,True
5438,L05438,5,1,8.0,16,1998,True,4,Semi-Furnished,12.9,False,True
5439,L05439,3,2,6.0,7,1994,False,0,Furnished,1.88,False,True
5440,L05440,2,3,3.0,16,2005,True,4,Unfurnished,3.17,True,False
5441,L05441,1,2,11.0,27,2018,True,1,Unfurnished,13.54,True,True
5442,L05442,1,2,14.0,23,2012,True,0,Semi-Furnished,3.4,True,True
5443,L05443,3,1,22.0,24,2007,True,0,Semi-Furnished,8.92,False,True
5444,L05444,5,2,5.0,9,2015,True,1,Semi-Furnished,2.87,True,True
5445,L05445,3,2,28.0,35,1994,True,0,Furnished,2.12,True,True
5446,L05446,5,2,8.0,20,1997,True,0,Furnished,3.68,True,True
5447,L05447,1,4,29.0,37,2008,False,0,Furnished,3.5,False,True
5448,L05448,2,2,1.0,17,2017,True,2,Semi-Furnished,3.02,False,True
5449,L05449,4,2,14.0,31,1993,True,3,Unfurnished,1.55,False,True
5450,L05450,2,1,6.0,8,2009,True,4,Unfurnished,1.16,False,True
5451,L05451,1,3,10.0,15,2011,False,0,Semi-Furnished,4.8100000000000005,False,True
5452,L05452,1,3,6.0,31,2001,False,0,Furnished,4.96,True,False
5453,L05453,2,2,26.0,30,1990,True,0,Unfurnished,11.72,False,True
5454,L05454,2,1,12.0,20,1997,False,0,Unfurnished,12.48,True,False
5455,L05455,1,1,16.0,39,2016,False,0,Unfurnished,2.34,True,True
5456,L05456,2,2,10.0,12,2010,True,3,Unfurnished,11.91,False,False
5457,L05457,4,2,9.0,17,2022,False,0,Furnished,4.09,False,False
5458,L05458,4,3,24.0,30,2022,True,2,Furnished,7.52,True,False
5459,L05459,3,3,0.0,29,1994,False,0,Furnished,1.38,True,False
5460,L05460,4,3,13.0,19,2004,True,1,Unfurnished,6.03,True,True
5461,L05461,1,2,4.0,11,2019,True,2,Furnished,0.89,False,False
5462,L05462,1,3,7.0,34,1992,True,4,Unfurnished,0.2,True,False
5463,L05463,3,1,0.0,7,2017,True,2,Furnished,13.99,False,True
5464,L05464,5,4,6.0,34,2019,True,4,Unfurnished,12.0,True,True
5465,L05465,3,4,1.0,20,1992,True,2,Semi-Furnished,3.27,False,True
5466,L05466,5,4,6.0,38,2020,True,3,Furnished,4.33,False,False
5467,L05467,5,1,6.0,24,2003,False,0,Semi-Furnished,2.01,True,False
5468,L05468,2,4,8.0,10,1995,False,0,Furnished,2.35,True,True
5469,L05469,4,2,21.0,32,2008,False,0,Semi-Furnished,8.78,True,True
5470,L05470,5,2,3.0,15,1994,True,1,Semi-Furnished,8.69,True,False
5471,L05471,2,4,6.0,37,2015,False,0,Semi-Furnished,8.5,True,True
5472,L05472,3,4,19.0,20,2007,False,0,Furnished,0.65,False,False
5473,L05473,3,3,1.0,3,2020,True,2,Unfurnished,10.32,True,False
5474,L05474,5,1,13.0,37,2007,False,0,Unfurnished,0.48,True,True
5475,L05475,2,3,7.0,8,1998,False,0,Unfurnished,14.86,True,False
5476,L05476,1,1,20.0,23,2015,True,2,Furnished,12.48,True,False
5477,L05477,4,3,4.0,11,1991,False,0,Unfurnished,13.88,False,False
5478,L05478,5,2,0.0,8,2021,False,0,Furnished,11.96,False,False
5479,L05479,1,1,26.0,29,1995,True,4,Unfurnished,4.84,True,True
5480,L05480,4,4,24.0,30,2009,False,0,Semi-Furnished,3.02,False,False
5481,L05481,1,1,9.0,10,1997,True,2,Semi-Furnished,7.43,True,True
5482,L05482,2,1,26.0,39,1993,False,0,Semi-Furnished,11.95,True,False
5483,L05483,5,3,23.0,28,2014,True,3,Furnished,7.94,False,False
5484,L05484,1,4,4.0,36,2020,True,0,Semi-Furnished,4.57,True,True
5485,L05485,1,3,9.0,13,2008,True,1,Semi-Furnished,3.99,True,True
5486,L05486,1,4,5.0,32,1996,True,1,Unfurnished,7.33,False,True
5487,L05487,5,3,27.0,36,2019,False,0,Furnished,6.04,True,False
5488,L05488,2,4,31.0,37,2016,False,0,Unfurnished,9.43,False,False
5489,L05489,2,1,23.0,26,2006,True,1,Semi-Furnished,0.29,True,False
5490,L05490,1,2,5.0,22,2021,True,4,Semi-Furnished,9.52,False,True
5491,L05491,2,4,1.0,4,2008,False,0,Unfurnished,7.18,True,True
5492,L05492,4,3,13.0,31,2014,False,0,Furnished,12.03,True,False
5493,L05493,2,1,2.0,18,2018,False,0,Furnished,4.38,True,False
5494,L05494,1,3,6.0,38,2014,False,0,Unfurnished,11.79,True,False
5495,L05495,4,1,1.0,24,2021,False,0,Unfurnished,14.35,True,False
5496,L05496,5,1,6.0,23,2000,False,0,Furnished,6.86,True,True
5497,L05497,3,4,16.0,22,1993,True,0,Semi-Furnished,5.54,True,False
5498,L05498,2,3,0.0,2,2020,False,0,Semi-Furnished,12.85,False,True
5499,L05499,4,1,25.0,31,1993,False,0,Furnished,3.61,True,True
5500,L05500,3,3,4.0,11,1991,True,0,Unfurnished,11.02,True,False
5501,L05501,5,1,8.0,28,2022,False,0,Semi-Furnished,8.63,True,False
5502,L05502,3,4,12.0,32,2016,True,4,Furnished,6.53,False,False
5503,L05503,5,2,4.0,5,2015,True,4,Semi-Furnished,2.96,True,True
5504,L05504,1,2,16.0,38,2008,False,0,Unfurnished,0.30000000000000004,False,False
5505,L05505,1,2,7.0,10,2022,False,0,Semi-Furnished,8.12,True,True
5506,L05506,5,2,8.0,24,1999,True,3,Furnished,0.96,True,True
5507,L05507,3,4,8.0,35,1990,True,2,Unfurnished,1.69,False,True
5508,L05508,2,4,7.0,23,2000,True,0,Furnished,9.11,False,False
5509,L05509,3,4,15.0,17,2003,False,0,Furnished,3.69,True,True
5510,L05510,3,3,0.0,1,1995,True,2,Semi-Furnished,10.37,False,False
5511,L05511,2,1,19.0,31,2014,True,2,Furnished,2.31,False,False
5512,L05512,3,1,29.0,31,2012,False,0,Furnished,1.15,False,False
5513,L05513,3,2,6.0,34,1994,False,0,Semi-Furnished,7.91,False,True
5514,L05514,4,2,0.0,9,2015,False,0,Semi-Furnished,3.65,True,False
5515,L05515,5,1,6.0,22,2007,False,0,Semi-Furnished,6.46,True,True
5516,L05516,1,1,5.0,13,2021,True,2,Unfurnished,1.73,False,False
5517,L05517,5,1,4.0,25,2010,False,0,Semi-Furnished,4.46,False,False
5518,L05518,3,4,16.0,18,2015,False,0,Semi-Furnished,0.98,False,False
5519,L05519,2,4,7.0,12,1999,False,0,Unfurnished,12.18,True,False
5520,L05520,2,4,0.0,17,2017,True,3,Unfurnished,0.16,True,False
5521,L05521,1,2,0.0,15,2020,False,0,Semi-Furnished,14.4,True,False
5522,L05522,1,4,13.0,15,2004,False,0,Semi-Furnished,4.16,True,False
5523,L05523,1,1,14.0,15,1997,True,2,Semi-Furnished,1.26,True,True
5524,L05524,2,2,9.63627358490566,39,1999,True,3,Furnished,12.84,False,False
5525,L05525,3,2,12.0,13,1999,True,1,Semi-Furnished,10.06,False,True
5526,L05526,1,4,7.0,17,2007,True,2,Semi-Furnished,12.81,True,True
5527,L05527,1,2,15.0,32,2017,True,2,Semi-Furnished,8.24,True,True
5528,L05528,2,1,7.0,9,2017,True,3,Unfurnished,3.94,True,False
5529,L05529,3,2,6.0,20,2009,False,0,Furnished,1.57,True,False
5530,L05530,1,3,20.0,26,2013,True,3,Semi-Furnished,8.25,False,False
5531,L05531,3,1,14.0,27,1995,True,3,Semi-Furnished,9.75,True,True
5532,L05532,4,1,1.0,21,2021,True,4,Semi-Furnished,6.76,True,True
5533,L05533,1,4,1.0,18,1995,False,0,Unfurnished,5.05,True,False
5534,L05534,1,1,9.0,13,2000,True,3,Semi-Furnished,12.75,False,True
5535,L05535,2,1,15.0,16,2019,False,0,Semi-Furnished,9.64,True,True
5536,L05536,4,2,4.0,9,1992,True,2,Unfurnished,2.36,False,False
5537,L05537,4,3,10.0,12,1997,True,1,Unfurnished,13.77,True,False
5538,L05538,4,2,3.0,38,2022,True,1,Unfurnished,2.65,True,False
5539,L05539,5,3,14.0,19,2008,True,3,Unfurnished,13.39,False,True
5540,L05540,2,1,4.0,7,1999,True,1,Unfurnished,0.72,True,True
5541,L05541,2,2,16.0,35,2008,True,2,Unfurnished,14.57,True,True
5542,L05542,1,2,0.0,18,1998,True,3,Unfurnished,7.5600000000000005,True,True
5543,L05543,2,4,1.0,16,1996,False,0,Unfurnished,1.9300000000000002,True,False
5544,L05544,1,2,14.0,39,2003,True,3,Unfurnished,1.71,True,False
5545,L05545,1,3,1.0,4,1991,True,2,Semi-Furnished,6.33,True,True
5546,L05546,5,3,8.0,25,2011,False,0,Furnished,6.41,False,False
5547,L05547,2,1,11.0,32,2009,True,3,Semi-Furnished,8.76,False,False
5548,L05548,2,4,4.0,13,2015,True,4,Unfurnished,5.42,True,True
5549,L05549,5,4,1.0,17,1993,True,3,Semi-Furnished,7.69,False,True
5550,L05550,5,2,6.0,37,2012,True,1,Unfurnished,9.1,False,True
5551,L05551,2,1,4.0,6,2005,False,0,Furnished,12.94,False,True
5552,L05552,2,3,8.0,19,2014,True,0,Furnished,14.39,False,True
5553,L05553,1,4,1.0,13,1998,False,0,Unfurnished,13.26,True,True
5554,L05554,3,1,3.0,26,2000,False,0,Unfurnished,1.32,False,False
5555,L05555,1,2,1.0,14,2014,True,0,Semi-Furnished,4.59,True,False
5556,L05556,4,4,23.0,31,2020,True,2,Semi-Furnished,2.03,True,True
5557,L05557,4,2,3.0,4,2016,False,0,Unfurnished,8.89,False,True
5558,L05558,3,3,26.0,39,2003,False,0,Furnished,10.78,False,True
5559,L05559,5,3,0.0,8,2012,True,0,Semi-Furnished,10.69,False,False
5560,L05560,4,1,24.0,25,2005,False,0,Semi-Furnished,6.88,True,True
5561,L05561,5,2,11.0,13,2009,True,2,Furnished,9.16,True,False
5562,L05562,5,1,12.0,32,1992,True,1,Furnished,4.27,False,True
5563,L05563,1,3,9.63627358490566,38,1995,False,0,Semi-Furnished,10.14,False,True
5564,L05564,5,4,26.0,38,2018,True,0,Unfurnished,2.41,False,True
5565,L05565,3,3,27.0,28,1993,True,1,Furnished,1.62,True,True
5566,L05566,1,1,2.0,30,1990,False,0,Semi-Furnished,5.67,False,False
5567,L05567,3,2,2.0,3,1997,True,0,Unfurnished,11.77,True,True
5568,L05568,5,3,3.0,28,2009,False,0,Unfurnished,4.02,True,False
5569,L05569,4,1,0.0,3,2005,True,2,Unfurnished,3.06,False,False
5570,L05570,5,2,7.0,34,2020,True,4,Semi-Furnished,13.59,False,True
5571,L05571,3,1,11.0,16,2021,False,0,Semi-Furnished,8.58,False,False
5572,L05572,2,3,17.0,22,2023,False,0,Furnished,3.01,True,True
5573,L05573,2,2,17.0,32,2018,False,0,Furnished,2.89,True,True
5574,L05574,4,3,9.63627358490566,38,2001,False,0,Unfurnished,1.8599999999999999,False,True
5575,L05575,3,3,4.0,8,1993,False,0,Unfurnished,1.9500000000000002,False,True
5576,L05576,4,3,0.0,8,2023,False,0,Semi-Furnished,12.06,True,True
5577,L05577,1,3,4.0,6,1995,False,0,Semi-Furnished,12.07,True,False
5578,L05578,5,3,5.0,14,1998,True,0,Furnished,14.31,True,False
5579,L05579,1,1,23.0,32,1994,True,3,Furnished,4.53,True,True
5580,L05580,2,4,21.0,35,2005,False,0,Semi-Furnished,8.64,False,True
