Listing_ID,City,Property_Type,Price,Sqft,Date_Listed,Agent_ID,Latitude,Longitude
L02824,New York,Townhouse,386122.66,7780.84,2024-06-29,A0043,45.156467,-94.870781
L02825,New York,Condo,920667.12,7680.34,2024-05-24,A0048,43.169991,-97.004138
L02826,New York,House,2130593.59,3249.33,2023-10-12,A0003,47.088294,-100.463834
L02827,Chicago,Apartment,1925013.05,2290.06,2024-02-23,A0024,43.104176,-107.835925
L02828,New York,Condo,2148452.85,8232.83,2024-12-14,A0035,33.329281,-100.449469
L02829,Chicago,House,1111629.03,3630.86,2024-09-19,A0040,32.243551,-124.712931
L02830,Phoenix,Townhouse,832566.25,8550.57,2023-07-12,A0045,41.429631,-107.646864
L02831,Los Angeles,House,2595046.91,914.69,2024-03-28,A0016,28.111508,-71.312037
L02832,Los Angeles,House,4647457.37,5243.25,2024-03-26,A0047,27.131685,-77.281191
L02833,Los Angeles,House,2020650.37,2206.16,2023-12-25,A0042,44.066803,-88.40685
L02834,Los Angeles,Apartment,312430.75,6884.43,2024-02-02,A0049,40.261698,-76.957953
L02835,Los Angeles,House,3560219.98,9973.53,2023-06-23,A0035,30.252823,-93.548139
L02836,Los Angeles,House,1526414.04,4418.85,2023-01-27,A0014,41.067985,-119.474857
L02837,Los Angeles,House,1300965.54,1452.95,2024-02-17,A0033,32.427347,-98.247734
L02838,Phoenix,House,1688864.2,3517.89,2023-09-14,A0009,31.819538,-71.421018
L02839,New York,Condo,3646696.07,8969.31,2024-10-04,A0019,31.562122,-121.238912
L02840,Houston,Condo,4112215.0,7774.73,2024-06-21,A0030,37.162468,-82.282682
L02841,Chicago,House,2981474.73,2706.01,2024-02-09,A0010,47.592494,-84.407477
L02842,Houston,House,1680145.89,9559.19,2024-09-21,A0011,47.762239,-106.241295
L02843,Houston,House,1621343.34,6410.79,2023-10-28,A0026,38.113276,-74.731874
L02844,New York,Townhouse,709110.91,2096.47,2024-09-19,A0026,45.844708,-86.610802
L02845,New York,House,4673175.14,5937.06,2024-12-24,A0014,37.12545,-112.34193
L02846,New York,House,3226883.05,4787.13,2024-02-17,A0016,36.809514,-87.872052
L02847,Los Angeles,Condo,232175.64,8287.13,2023-01-18,A0039,25.916237,-76.990414
L02848,Phoenix,Condo,3345598.77,3769.52,2024-10-04,A0030,42.882366,-74.122356
L02849,Los Angeles,Condo,2291051.78,8812.29,2024-09-14,A0009,40.29363,-69.927223
L02850,Phoenix,Apartment,4865534.02,8213.72,2023-05-08,A0013,33.811544,-122.191089
L02851,Phoenix,Townhouse,4113437.24,6908.73,2023-04-24,A0039,28.527414,-115.836525
L02852,Houston,House,939447.19,2956.77,2023-05-26,A0001,48.769197,-115.131948
L02853,Houston,Condo,3628544.48,9718.13,2023-07-10,A0039,44.601251,-111.090526
L02854,Phoenix,Apartment,2479273.42,5712.33,2024-09-11,A0002,40.05426,-85.278915
L02855,Phoenix,House,1016521.3,9121.38,2024-06-14,A0023,25.399032,-100.818017
L02856,Los Angeles,House,3523825.55,2549.43,2023-05-31,A0034,45.874564,-118.004651
L02857,Los Angeles,Condo,2782199.14,9842.09,2024-11-25,A0001,39.635304,-68.464933
L02858,Houston,House,248832.01,8252.56,2024-04-11,A0041,28.792166,-119.137631
L02859,New York,House,3268280.96,9517.66,2023-06-03,A0042,44.538861,-73.903894
L02860,Phoenix,House,3211436.74,2517.47,2023-08-13,A0042,39.485852,-105.344292
L02861,Los Angeles,Condo,806017.29,4591.25,2024-05-18,A0005,37.739664,-117.848271
L02862,Houston,Apartment,1810039.86,1427.52,2024-07-19,A0039,28.3589,-121.959304
L02863,Los Angeles,House,2970904.96,1801.21,2024-09-02,A0032,31.113367,-97.491945
L02864,Phoenix,Apartment,780036.77,3197.61,2024-08-23,A0010,41.571328,-101.004202
L02865,Phoenix,House,4278344.55,9540.44,2024-11-03,A0022,33.403347,-96.709529
L02866,Chicago,Condo,234681.63,6838.32,2023-02-26,A0024,33.317159,-86.246511
L02867,New York,Apartment,603903.33,3489.01,2024-09-25,A0035,29.326401,-109.253429
L02868,Chicago,Condo,668923.91,9568.45,2024-01-28,A0031,29.939701,-124.910443
L02869,Houston,Townhouse,2687724.92,7527.45,2023-04-11,A0044,41.182734,-93.74993
L02870,Los Angeles,House,3138558.66,9116.3,2023-07-22,A0048,47.124223,-122.015633
L02871,Houston,Townhouse,2078329.9,9308.6,2024-08-19,A0050,26.30344,-77.586568
L02872,Phoenix,Townhouse,1514467.46,7632.31,2023-02-28,A0048,36.817177,-78.113139
L02873,Chicago,Townhouse,4065655.14,2809.77,2023-07-28,A0021,47.947817,-117.999522
L02874,Chicago,House,434601.32,9967.6,2023-01-16,A0010,37.845964,-69.747292
L02875,Chicago,Condo,1473430.12,3588.36,2024-07-09,A0027,35.160026,-101.645518
L02876,Houston,Townhouse,291666.34,6881.2,2024-07-11,A0033,31.968971,-92.574657
L02877,Phoenix,Apartment,168061.66,8525.71,2023-11-29,A0016,43.107398,-81.480688
L02878,Los Angeles,House,1831561.45,2163.93,2024-05-09,A0005,46.485663,-113.971164
L02879,Los Angeles,Condo,1054635.95,6285.9,2024-07-23,A0024,48.756301,-124.379404
L02880,Houston,Condo,1414992.69,4064.14,2024-08-04,A0044,32.411852,-82.190271
L02881,Chicago,Townhouse,4122641.07,2820.75,2023-11-16,A0048,28.053384,-79.131225
L02882,New York,House,898602.47,611.83,2023-07-27,A0027,42.367304,-86.744881
L02883,Houston,Townhouse,3923143.5,8783.75,2024-01-18,A0014,44.940147,-88.9271
L02884,Houston,Apartment,3407748.05,1790.87,2024-07-25,A0010,45.949224,-72.663993
L02885,Phoenix,Condo,1699583.07,8842.11,2023-10-08,A0016,39.500533,-73.767279
L02886,Los Angeles,Condo,2778125.11,6206.56,2023-12-15,A0029,48.047981,-119.480993
L02887,Houston,House,2277734.49,6400.03,2023-11-15,A0015,27.690187,-113.291775
L02888,Houston,Condo,729137.05,8372.19,2024-10-27,A0022,32.391202,-87.678404
L02889,Chicago,House,4545208.08,5339.69,2023-02-10,A0043,32.192772,-120.306927
L02890,Chicago,Townhouse,2891128.04,3894.2,2023-11-05,A0006,34.571271,-93.269989
L02891,New York,Apartment,4413176.22,1818.66,2024-12-15,A0047,43.021178,-116.903168
L02892,Phoenix,House,4136749.91,5918.95,2023-06-01,A0027,25.485576,-70.156919
L02893,New York,Townhouse,490902.03,5755.09,2024-04-01,A0029,25.416656,-102.322321
L02894,Chicago,Apartment,1115626.26,3292.02,2024-03-31,A0045,28.294089,-111.547364
L02895,Los Angeles,Condo,811779.46,6200.54,2023-04-04,A0028,29.458122,-81.167798
L02896,Chicago,Apartment,4170819.71,4673.99,2024-01-26,A0019,48.739859,-113.077627
L02897,Phoenix,Apartment,4325988.47,8152.54,2024-10-01,A0033,31.190546,-75.360343
L02898,Chicago,Apartment,2687060.4,5815.12,2023-08-17,A0010,35.979424,-77.056213
L02899,Phoenix,Condo,610472.56,9369.95,2024-05-11,A0011,25.69593,-110.223027
L02900,Phoenix,House,764521.43,5420.84,2024-04-15,A0044,47.331606,-105.72252399999999
L02901,Phoenix,House,4086389.18,8931.21,2024-08-07,A0030,26.130498,-123.041697
L02902,Phoenix,Apartment,4653031.67,5444.99,2023-03-24,A0014,46.655716,-107.656868
L02903,Phoenix,Townhouse,1077430.86,5801.33,2023-07-11,A0016,29.807123,-115.527538
L02904,Los Angeles,Townhouse,154574.12,3984.68,2024-03-31,A0007,46.813891,-122.934191
L02905,New York,Apartment,1721669.24,4301.61,2023-02-15,A0004,32.935992,-69.849408
L02906,Houston,Apartment,249447.01,9364.46,2024-04-06,A0016,36.443031,-70.35716
L02907,New York,Townhouse,4157077.09,2621.18,2024-07-16,A0035,42.062933,-88.777126
L02908,Phoenix,Apartment,2508410.06,1653.85,2024-09-02,A0009,42.835962,-98.105622
L02909,Los Angeles,Apartment,3245117.82,8387.0,2023-04-11,A0049,25.81672,-97.796271
L02910,Chicago,House,2116275.89,5980.65,2024-10-17,A0036,25.46689,-88.305781
L02911,Los Angeles,House,1792986.98,3204.15,2023-08-23,A0009,32.720078,-110.712798
L02912,Phoenix,Apartment,1188782.02,4607.8,2023-11-09,A0032,37.278008,-85.147738
L02913,Los Angeles,Apartment,3875609.48,5486.6,2023-12-28,A0046,45.961119,-123.451753
L02914,Los Angeles,Condo,3508183.16,6125.33,2023-09-02,A0026,29.342876,-87.166567
L02915,Phoenix,House,1867572.02,8299.98,2023-09-05,A0044,33.944193,-94.920141
L02916,Los Angeles,Apartment,1673469.06,4246.35,2023-09-20,A0019,35.44954,-84.669576
L02917,Houston,Condo,106090.11,6926.78,2023-06-12,A0043,36.705031,-89.469972
L02918,Houston,Condo,411405.44,8430.29,2024-09-24,A0004,41.916344,-110.157782
L02919,Los Angeles,Condo,3153952.07,8515.85,2023-07-16,A0031,46.837673,-93.822051
L02920,Chicago,Condo,2621575.82,2915.33,2024-06-25,A0013,28.097974,-86.71131
L02921,Phoenix,House,2230535.7,3826.64,2024-11-14,A0046,36.284885,-124.060736
L02922,Houston,Condo,4154760.98,6151.61,2024-09-09,A0010,48.635866,-68.850196
L02923,Chicago,House,2569101.2,8914.84,2024-04-27,A0048,39.379537,-103.195946
L02924,Los Angeles,Condo,1984018.55,8009.24,2023-07-27,A0020,45.366241,-109.224436
L02925,Chicago,Condo,890156.1,6047.65,2024-07-21,A0006,46.353505,-83.654082
L02926,New York,Townhouse,4121371.24,9845.47,2023-05-16,A0044,26.704951,-79.271231
L02927,Houston,House,2923616.43,4670.38,2024-01-16,A0048,36.542304,-100.768028
L02928,Los Angeles,Townhouse,553053.83,8503.28,2023-08-11,A0008,48.084731,-89.90651
L02929,Phoenix,Townhouse,3279602.15,8274.99,2023-01-20,A0035,28.582193,-109.679868
L02930,Los Angeles,Condo,2182846.65,9126.36,2024-04-01,A0015,29.52242,-84.260037
L02931,Phoenix,House,4075792.5,9882.94,2023-10-13,A0029,37.145376,-96.147051
L02932,Los Angeles,Apartment,4602681.53,5209.12,2024-03-21,A0050,28.196074,-116.909279
L02933,Chicago,Condo,3042282.48,2358.48,2023-11-29,A0008,45.637628,-77.352667
L02934,Chicago,House,3684902.81,4878.51,2023-01-26,A0009,43.306792,-72.806458
L02935,Chicago,Townhouse,377295.15,8611.91,2024-07-31,A0029,45.389692,-104.984146
L02936,New York,House,2845251.73,8443.01,2024-07-26,A0023,34.725349,-103.46353
L02937,Phoenix,Condo,3801165.89,3691.71,2024-03-20,A0012,40.526334,-80.217819
L02938,Chicago,House,2534134.53,949.41,2024-07-10,A0028,32.84959,-75.336487
L02939,New York,Townhouse,3008395.44,5343.5,2023-11-29,A0047,26.515992,-94.557305
L02940,Phoenix,House,4504846.11,5003.96,2023-04-25,A0044,43.596002,-74.838965
L02941,Los Angeles,House,1070687.9,1314.76,2023-01-16,A0015,48.320258,-123.936094
L02942,New York,Townhouse,581407.89,8051.45,2023-12-04,A0050,31.862878,-115.440417
L02943,Houston,Condo,3484153.7,3194.11,2023-05-24,A0035,31.903203,-74.897994
L02944,New York,Apartment,4131959.64,6634.64,2024-10-02,A0029,29.957014,-86.022716
L02945,New York,Townhouse,4267401.92,1464.13,2024-08-08,A0018,35.238103,-87.826849
L02946,Phoenix,Townhouse,3244058.04,8676.68,2024-06-20,A0040,34.017188,-86.974856
L02947,Los Angeles,Condo,4182745.75,7523.11,2023-01-14,A0018,46.237048,-118.572429
L02948,Houston,Condo,3533254.61,4190.02,2023-07-28,A0010,43.966607,-74.876006
L02949,Chicago,House,528146.89,6480.15,2024-10-08,A0007,46.133495,-119.331875
L02950,Chicago,Townhouse,3834013.19,2280.81,2023-01-21,A0002,47.067466,-113.139867
L02951,New York,House,978862.48,9861.51,2023-04-01,A0018,41.301789,-82.162125
L02952,Phoenix,House,1259385.78,8063.03,2024-07-14,A0042,40.440083,-111.120203
L02953,Phoenix,Condo,2033788.07,7994.93,2024-06-07,A0035,36.187392,-78.369542
L02954,Chicago,Condo,1641378.62,1957.11,2023-01-22,A0038,26.990113,-82.864483
L02955,Houston,House,1676093.52,668.47,2024-11-04,A0010,35.710676,-81.948497
L02956,Los Angeles,Townhouse,929371.67,6061.03,2024-02-14,A0020,33.701902,-100.461453
L02957,Houston,Townhouse,1539968.13,1869.15,2023-06-05,A0010,34.082281,-92.576075
L02958,Los Angeles,House,196346.69,7914.12,2023-06-08,A0013,37.034327,-99.063247
L02959,Chicago,Apartment,2417263.64,4452.72,2023-03-28,A0024,37.655164,-82.101473
L02960,Los Angeles,Apartment,3866095.7,3716.65,2023-12-03,A0042,30.184067,-117.967555
L02961,Phoenix,Condo,4325012.11,1199.67,2024-02-11,A0046,31.595615,-98.637756
L02962,New York,Townhouse,4120099.94,9962.62,2024-12-21,A0011,29.876662,-79.073167
L02963,New York,House,2140642.82,9582.1,2024-06-03,A0020,42.673483,-112.218258
L02964,Chicago,House,3679089.76,1750.17,2024-11-08,A0016,48.145231,-99.652889
L02965,Phoenix,Townhouse,1510664.79,3661.71,2023-01-10,A0035,30.873801,-108.119624
L02966,Houston,Condo,372256.12,4212.48,2023-01-30,A0013,45.727907,-99.050257
L02967,Phoenix,Condo,3412260.47,3319.61,2023-09-15,A0046,42.525781,-122.075367
L02968,New York,Apartment,3279101.21,9377.45,2023-10-05,A0009,32.348807,-97.43846
L02969,New York,Townhouse,4027984.04,7352.75,2023-05-13,A0031,37.598154,-101.413648
L02970,Phoenix,Townhouse,3118920.41,9581.21,2024-04-01,A0036,39.639443,-70.624282
L02971,Phoenix,House,868768.96,8807.8,2023-07-16,A0014,43.514378,-110.27068
L02972,New York,Townhouse,4280495.72,7668.14,2024-07-21,A0043,38.064588,-109.975378
L02973,Houston,Apartment,3173538.66,7121.19,2023-10-03,A0012,40.737747,-116.267328
L02974,Chicago,Townhouse,4057287.53,8728.54,2024-04-21,A0023,32.692464,-110.517912
L02975,Chicago,House,3893124.89,6999.42,2023-07-17,A0049,27.959255,-70.284223
L02976,Phoenix,Apartment,1559535.99,2292.84,2023-11-20,A0032,26.442165,-88.605867
L02977,Chicago,House,465309.58,6657.2,2024-04-28,A0048,32.003889,-124.095855
L02978,New York,Townhouse,964871.6,5392.52,2023-07-04,A0001,41.026637,-123.002783
L02979,New York,Condo,555025.44,9828.0,2024-06-16,A0016,27.138578,-123.43474
L02980,Phoenix,Townhouse,1292720.92,5344.67,2023-01-17,A0050,42.732947,-110.321516
L02981,Phoenix,Townhouse,2351708.14,865.32,2023-03-20,A0011,34.773847,-121.662099
L02982,Phoenix,House,4543371.96,3009.8,2023-01-27,A0029,36.234781,-121.109799
L02983,Houston,Condo,4372891.9,9215.13,2024-11-09,A0002,30.112588,-99.606799
L02984,Chicago,Townhouse,3621139.09,9642.39,2023-12-05,A0016,41.734886,-124.554752
L02985,Phoenix,Apartment,218150.56,7420.74,2024-04-20,A0016,48.291589,-124.045062
L02986,Los Angeles,Apartment,1772807.09,1040.21,2023-04-21,A0027,34.626013,-89.049209
L02987,Los Angeles,House,3443507.29,723.64,2024-12-26,A0036,27.773378,-84.535961
L02988,New York,House,732241.59,5056.15,2024-01-06,A0033,25.41144,-69.039946
L02989,Chicago,Condo,4025330.47,9996.89,2024-01-04,A0026,45.788154,-96.941766
L02990,Phoenix,House,4581411.03,8758.32,2024-12-10,A0011,41.927528,-92.049581
L02991,Los Angeles,Condo,1835111.79,9364.52,2024-04-23,A0007,45.3134,-90.633562
L02992,Chicago,Townhouse,3558631.0,6423.64,2024-12-09,A0038,34.424126,-81.600647
L02993,New York,Apartment,826200.25,8661.68,2023-01-13,A0038,40.199129,-100.912847
L02994,Houston,Apartment,3485000.6,3537.13,2024-09-16,A0025,34.308455,-67.868195
L02995,Chicago,Apartment,205131.52,759.96,2024-09-01,A0050,32.887567,-96.060513
L02996,Chicago,House,838780.38,9223.38,2024-10-11,A0008,39.167803,-117.59464
L02997,Houston,House,3578419.09,2575.09,2024-07-21,A0028,30.243175,-81.635911
L02998,Chicago,Townhouse,3588066.09,7420.62,2023-04-14,A0006,42.495574,-94.869659
L02999,New York,House,3241697.26,6760.19,2023-08-20,A0040,40.209003,-87.299383
L03000,New York,Condo,2439083.72,2002.55,2023-06-21,A0029,34.755432,-95.182472
L03001,Houston,Apartment,3407049.65,2359.9,2024-06-23,A0003,31.846621,-87.255114
L03002,Phoenix,Townhouse,3891623.91,3626.19,2024-04-13,A0036,33.634005,-98.729121
L03003,Los Angeles,Condo,4835760.13,7690.84,2023-10-19,A0006,32.474474,-102.340273
L03004,Phoenix,Condo,4454341.05,872.82,2024-08-26,A0049,33.671771,-114.045955
L03005,Chicago,House,3993217.59,4367.15,2023-07-24,A0001,25.38221,-105.759722
L03006,Los Angeles,House,3504311.83,6818.58,2024-07-01,A0015,33.168365,-122.82137
L03007,Houston,Apartment,2913362.17,2128.97,2023-05-09,A0029,37.979608999999996,-96.235362
L03008,Houston,Townhouse,690983.23,1634.46,2023-06-20,A0015,36.57781,-100.028664
L03009,Los Angeles,Condo,911228.53,4207.02,2024-05-11,A0012,28.388547,-118.295621
L03010,New York,House,4119369.85,3222.31,2023-12-29,A0006,47.726884,-92.396382
L03011,Los Angeles,House,4036233.27,6666.41,2023-07-14,A0037,29.426252,-73.23607
L03012,Chicago,Townhouse,3110848.74,9710.9,2024-06-27,A0007,38.870343,-95.350253
L03013,New York,Townhouse,2250316.65,542.45,2024-09-22,A0040,33.912169,-122.174276
L03014,Houston,House,227559.98,9072.61,2024-01-15,A0042,41.159778,-100.886695
L03015,Los Angeles,House,1703167.02,4615.62,2024-08-04,A0039,35.457713,-72.085626
L03016,Phoenix,Apartment,2161134.32,6808.07,2023-11-10,A0039,25.984267,-69.758635
L03017,Phoenix,Townhouse,2480499.8,8584.76,2024-03-11,A0046,40.21135,-75.928946
L03018,Chicago,Condo,4653690.53,5947.86,2023-07-17,A0004,47.216242,-100.001527
L03019,Phoenix,House,632676.06,1424.46,2023-12-11,A0010,45.86872,-102.997094
L03020,Los Angeles,House,2642447.91,1835.65,2023-10-11,A0013,32.879096,-108.357373
L03021,Los Angeles,House,1902819.26,7998.16,2023-08-19,A0007,32.803209,-116.698226
L03022,Phoenix,House,4951480.78,2676.43,2024-12-05,A0035,39.103008,-72.757705
L03023,Los Angeles,Apartment,4323133.68,5905.86,2024-11-10,A0005,29.720157,-85.62093
L03024,Chicago,Townhouse,2250050.69,4566.76,2024-04-08,A0018,40.064614,-77.336289
L03025,New York,House,4998508.49,3384.57,2024-08-22,A0007,44.228189,-119.21758
L03026,Chicago,Townhouse,2618909.91,7976.19,2023-04-25,A0038,29.884548,-115.0449
L03027,Chicago,Condo,918877.2,7446.56,2024-10-11,A0008,47.990309,-122.991533
L03028,Los Angeles,Condo,2823785.99,6638.03,2023-03-17,A0039,37.077551,-99.111446
L03029,New York,Condo,1208408.25,4040.38,2024-03-21,A0043,30.224648,-99.77413
L03030,Los Angeles,Condo,3217932.92,2651.47,2023-10-20,A0042,26.605962,-76.661835
L03031,Houston,Townhouse,4693456.86,5401.0,2024-08-25,A0026,31.876157,-123.294619
L03032,Los Angeles,Condo,3952373.03,8262.49,2023-03-18,A0006,36.362701,-95.026529
L03033,Los Angeles,Condo,1438502.08,5968.82,2023-12-16,A0018,36.485344,-82.023746
L03034,Los Angeles,House,1554607.26,9716.33,2024-01-06,A0038,29.906761,-87.989254
L03035,New York,House,439512.2,646.66,2023-11-19,A0010,31.197804,-69.059503
L03036,Los Angeles,House,1500752.39,9984.29,2023-06-29,A0009,41.279335,-73.951295
L03037,New York,Apartment,553861.52,7068.39,2024-02-23,A0040,43.595732,-114.975736
L03038,Phoenix,House,2547298.72,8410.4,2024-01-03,A0012,27.586508,-102.247503
L03039,Houston,Condo,3570900.69,3682.05,2024-12-02,A0029,40.982086,-81.686571
L03040,New York,Townhouse,3780787.69,5329.24,2024-01-31,A0021,46.991866,-100.561254
L03041,Phoenix,Condo,391693.24,8071.4,2024-06-24,A0021,25.845105,-100.476888
L03042,New York,Townhouse,1765783.9,7726.17,2023-10-13,A0027,39.713983,-112.656682
L03043,New York,Condo,1512041.66,3673.33,2024-10-23,A0042,38.983873,-115.370917
L03044,Houston,Apartment,611071.58,3581.9,2023-12-03,A0012,30.658545,-86.887359
L03045,Chicago,House,1876109.42,6796.71,2023-11-05,A0029,44.794285,-67.696233
L03046,Chicago,Condo,1566668.53,9369.76,2023-08-07,A0026,25.157224,-71.17507
L03047,New York,House,3209046.22,4668.47,2024-01-26,A0050,47.299393,-74.736987
L03048,Los Angeles,Apartment,4428183.05,3852.95,2023-02-15,A0026,39.354557,-68.116849
L03049,Phoenix,Apartment,2328724.43,8999.53,2023-01-11,A0028,36.78376,-114.501907
L03050,Los Angeles,House,3758659.35,6989.03,2023-01-16,A0014,42.763265,-99.921394
L03051,Los Angeles,House,815450.8,4188.62,2023-07-01,A0045,47.61274,-116.8901
L03052,New York,Townhouse,4485335.26,1044.12,2024-11-27,A0025,44.724604,-97.409301
L03053,New York,House,847714.22,7354.15,2024-07-01,A0039,38.626662,-120.034231
L03054,New York,House,1041295.78,3852.42,2023-02-20,A0008,28.025288,-85.692772
L03055,New York,Townhouse,621672.64,1170.38,2023-05-30,A0015,34.136165,-99.151095
L03056,Chicago,Condo,1617429.56,6316.75,2024-05-02,A0027,45.953785,-74.395123
L03057,New York,Townhouse,2806811.19,3568.57,2024-02-25,A0041,45.429108,-111.60008
L03058,Chicago,Condo,4941171.15,3715.34,2023-09-16,A0035,35.073388,-102.144837
L03059,Chicago,Condo,3987503.37,5052.12,2023-10-18,A0005,36.354854,-124.924172
L03060,New York,Condo,1964135.43,7316.01,2024-09-16,A0004,41.423012,-97.96986
L03061,Houston,Townhouse,2921645.68,3125.14,2023-12-28,A0021,35.543645,-120.171272
L03062,Phoenix,Townhouse,3154209.35,1268.99,2024-07-20,A0020,27.147711,-70.945852
L03063,Los Angeles,Apartment,4131363.38,4532.04,2024-02-29,A0006,42.508907,-69.80881
L03064,Chicago,Condo,3708613.75,1021.79,2023-10-21,A0029,40.599605,-92.862014
L03065,Phoenix,Townhouse,2889526.52,7124.05,2024-12-28,A0040,29.768018,-99.648685
L03066,Houston,Apartment,3378996.83,9612.81,2023-06-11,A0003,44.266958,-97.413064
L03067,Los Angeles,Condo,3754996.29,6758.21,2024-06-06,A0036,44.597282,-104.88428
L03068,Los Angeles,Townhouse,752405.89,3116.21,2023-07-26,A0017,30.929323,-99.657627
L03069,Chicago,Townhouse,1082231.76,2226.17,2023-09-27,A0049,28.393382,-95.928535
L03070,New York,Townhouse,3474063.02,2711.44,2023-12-03,A0037,29.710376,-69.18207
L03071,Houston,House,4267085.25,2605.3,2024-06-16,A0049,36.836922,-101.781223
